date,Month,Year,time,longitude,latitude,attack_type,location_description,nearest_country,eez_country,Country,shore_distance,shore_longitude,shore_latitude,attack_description,vessel_name,vessel_type,vessel_status,data_source,content2,content,corruption_index,homicide_rate,GDP,total_fisheries_per_ton,total_military,population,unemployment_rate,totalgr,industryofgdp
8/30/2003,August,2003,TIME UNK,105.1083,1.0566667,Attempted,"Off Bintan Island, Indonesia",IDN,IDN,Indonesia,29.61270153,104.8523055,0.983710028,UNK,Levin,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming August 2003 TIME UNK,UNK TYPE was Attempted while Steaming in August 2003 TIME UNK,1.9,0.742137856,1065.648539,5927292,497000,220309469,6.657000065,0.153207015,0.437495661
8/31/2003,August,2003,TIME UNK,105.3317,0.7983333,Attempted,"Off Bintan Island, Indonesia",IDN,IDN,Indonesia,56.79066562,104.8527938,0.975490627,UNK,Fas Port Kelang,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming August 2003 TIME UNK,UNK TYPE was Attempted while Steaming in August 2003 TIME UNK,1.9,0.742137856,1065.648539,5927292,497000,220309469,6.657000065,0.153207015,0.437495661
8/31/2003,August,2003,TIME UNK,80.2932,13.0931667,Boarded,"Chennai Anchorage, India",IND,IND,India,1.630632385,80.30795332,13.09601472,UNK,E.R. Hobart,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored August 2003 TIME UNK,UNK TYPE was Boarded while Anchored in August 2003 TIME UNK,2.8,3.988311009,546.7266145,6074846,2414700,1111523144,5.724999905,0.225799867,0.274741071
9/1/2003,September,2003,TIME UNK,104.7817,1.3216667,Attempted,"Vicinity of Bintan Island, Indonesia",IDN,IDN,Indonesia,24.42290246,104.5869247,1.219916083,UNK,Jacqueline,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming September 2003 TIME UNK,UNK TYPE was Attempted while Steaming in September 2003 TIME UNK,1.9,0.742137856,1065.648539,5927292,497000,220309469,6.657000065,0.153207015,0.437495661
9/1/2003,September,2003,TIME UNK,91.7932,22.2166667,Boarded,"Berth No.6, Chittagong port, Bangladesh",BGD,BGD,Bangladesh,2.329971162,91.81202233,22.20502351,UNK,Marine Universal II,UNK TYPE,Berthed,mappingpiracy,UNK TYPE Berthed September 2003 TIME UNK,UNK TYPE was Boarded while Berthed in September 2003 TIME UNK,1.3,2.57508632,446.3106592,1998197,188700,134791603,4.320000172,0.091605938,0.224741488
9/2/2003,September,2003,TIME UNK,-77.1667,-12.5,Boarded,"Berth No. 5, Callao Port, Peru",PER,PER,Peru,34.41965362,-77.0172013,-12.22576263,UNK,Sky Bulker,UNK TYPE,Berthed,mappingpiracy,UNK TYPE Berthed September 2003 TIME UNK,UNK TYPE was Boarded while Berthed in September 2003 TIME UNK,3.7,NA,2145.643183,6107545,177000,27372226,4.788000107,0.175195961,0.298893495
9/4/2003,September,2003,TIME UNK,121,14.5931667,Boarded,"Inner Anchorage No. 2, Manila, Philippines",PHL,PHL,Philippines,4.438529578,120.9588322,14.59178295,UNK,Handy Rainbow,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored September 2003 TIME UNK,UNK TYPE was Boarded while Anchored in September 2003 TIME UNK,2.5,7.749364645,1048.008192,3605597,150000,83051971,3.52699995,0.141102878,0.34540564
9/4/2003,September,2003,TIME UNK,-58.17,6.8216667,Boarded,"Georgetown, Guayana",GUY,GUY,Guyana,0.636843673,-58.16567949,6.817857164,UNK,Dutch Spear,UNK TYPE,Berthed,mappingpiracy,UNK TYPE Berthed September 2003 TIME UNK,UNK TYPE was Boarded while Berthed in September 2003 TIME UNK,NA,28.04834515,997.2100346,60303,3100,745143,11.6239996,0.224788389,0.180496168
9/4/2003,September,2003,TIME UNK,105.1667,0.925,Attempted,"30NM East of Bintan Island, Indonesia",IDN,IDN,Indonesia,35.38234737,104.8527938,0.975490627,UNK,Hermia,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming September 2003 TIME UNK,UNK TYPE was Attempted while Steaming in September 2003 TIME UNK,1.9,0.742137856,1065.648539,5927292,497000,220309469,6.657000065,0.153207015,0.437495661
9/5/2003,September,2003,TIME UNK,100.0698,3.9833,Attempted,"Off Pulau Jarak off Lumut, Malacca Straits",MYS,MYS,Malaysia,64.96723482,100.6225692,4.1758487,UNK,UNK,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming September 2003 TIME UNK,UNK TYPE was Attempted while Steaming in September 2003 TIME UNK,5.2,2.287558584,4461.847687,1483324,124100,24698819,3.609999895,0.203045418,0.465786627
9/5/2003,September,2003,TIME UNK,80.2932,13.0931667,Boarded,"3 miles off Chennai Breakwater, India",IND,IND,India,1.630632385,80.30795332,13.09601472,UNK,Akropolis,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored September 2003 TIME UNK,UNK TYPE was Boarded while Anchored in September 2003 TIME UNK,2.8,3.988311009,546.7266145,6074846,2414700,1111523144,5.724999905,0.225799867,0.274741071
9/8/2003,September,2003,TIME UNK,3.3767,6.45,Boarded,"Lagos Anchorage, Nigeria",NGA,NGA,Nigeria,0.745848921,3.37387129,6.456122137,UNK,Angel III,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored September 2003 TIME UNK,UNK TYPE was Boarded while Anchored in September 2003 TIME UNK,1.4,NA,795.3862467,505839,160500,131900631,3.821000099,NA,0.260024149
9/13/2003,September,2003,TIME UNK,7.15,4.433333333,Boarded,"Bonnie Signal Station, Nigeria",NGA,NGA,Nigeria,1.942166612,7.147715691,4.415920315,UNK,Stevns Power,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming September 2003 TIME UNK,UNK TYPE was Boarded while Steaming in September 2003 TIME UNK,1.4,NA,795.3862467,505839,160500,131900631,3.821000099,NA,0.260024149
9/15/2003,September,2003,TIME UNK,121,14.5931667,Boarded,"Manila Anchorage, Philippines",PHL,PHL,Philippines,4.438529578,120.9588322,14.59178295,UNK,Capt Stefanos,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored September 2003 TIME UNK,UNK TYPE was Boarded while Anchored in September 2003 TIME UNK,2.5,7.749364645,1048.008192,3605597,150000,83051971,3.52699995,0.141102878,0.34540564
9/19/2003,September,2003,TIME UNK,-48.4765,-1.4666667,Boarded,"Icoaraci Anchorage, Belem",BRA,BRA,Brazil,0.422722432,-48.47614499,-1.470472915,UNK,Varanasi,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored September 2003 TIME UNK,UNK TYPE was Boarded while Anchored in September 2003 TIME UNK,3.9,25.75645397,3070.910491,985412,673200,181809246,9.991000175,0.353797483,0.230838178
9/19/2003,September,2003,TIME UNK,103.7,0.7,Hijacked,"Off Selat Durian, Indonesia",IDN,IDN,Indonesia,7.063001783,103.7133895,0.762437242,UNK,Poet Vanda,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming September 2003 TIME UNK,UNK TYPE was Hijacked while Steaming in September 2003 TIME UNK,1.9,0.742137856,1065.648539,5927292,497000,220309469,6.657000065,0.153207015,0.437495661
9/20/2003,September,2003,TIME UNK,120.8333,25.1666667,Attempted,NW Of Taiwan,TWN,TWN,Tuvalu,25.1680388,121.031993,25.02924226,UNK,SA Fortius,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming September 2003 TIME UNK,UNK TYPE was Attempted while Steaming in September 2003 TIME UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/21/2003,September,2003,TIME UNK,106.75,10.8265,Boarded,"Buoy Rau Qua 3, Saigon Port, Vietnam",VNM,VNM,Vietnam,15.69639517,106.7724716,10.68634675,UNK,Clipper Ipanema,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored September 2003 TIME UNK,UNK TYPE was Boarded while Anchored in September 2003 TIME UNK,2.4,1.286729974,480.5797992,2808507,524000,82301656,2.25,0.196183047,0.394700078
9/24/2003,September,2003,TIME UNK,116.7932,-1.25,Boarded,"Balikpapan Inner Anchorage, Indonesia",IDN,IDN,Indonesia,0.277697181,116.7908635,-1.249118748,UNK,Jag Rishi,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored September 2003 TIME UNK,UNK TYPE was Boarded while Anchored in September 2003 TIME UNK,1.9,0.742137856,1065.648539,5927292,497000,220309469,6.657000065,0.153207015,0.437495661
9/25/2003,September,2003,TIME UNK,3.3767,6.45,Boarded,"6NM Off Lagos, Nigeria",NGA,NGA,Nigeria,0.745848921,3.37387129,6.456122137,UNK,Kirsten,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored September 2003 TIME UNK,UNK TYPE was Boarded while Anchored in September 2003 TIME UNK,1.4,NA,795.3862467,505839,160500,131900631,3.821000099,NA,0.260024149
9/26/2003,September,2003,TIME UNK,116.267,-3.2167,Hijacked,"Tg. Pemangingan Kalimantan, Indonesia",IDN,IDN,Indonesia,0.254645499,116.2678329,-3.21884531,UNK,Wecoy 3 and Bintang 3,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming September 2003 TIME UNK,UNK TYPE was Hijacked while Steaming in September 2003 TIME UNK,1.9,0.742137856,1065.648539,5927292,497000,220309469,6.657000065,0.153207015,0.437495661
9/27/2003,September,2003,TIME UNK,80.2932,13.0931667,Boarded,"Chennai Anchorage, India",IND,IND,India,1.630632385,80.30795332,13.09601472,UNK,China Trader,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored September 2003 TIME UNK,UNK TYPE was Boarded while Anchored in September 2003 TIME UNK,2.8,3.988311009,546.7266145,6074846,2414700,1111523144,5.724999905,0.225799867,0.274741071
9/27/2003,September,2003,TIME UNK,107.0892,20.9355,Boarded,"Hon Gai (Cai Lan) Anchorage, Vietnam",VNM,VNM,Vietnam,1.814719161,107.0849716,20.95140209,UNK,Marlene Green,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored September 2003 TIME UNK,UNK TYPE was Boarded while Anchored in September 2003 TIME UNK,2.4,1.286729974,480.5797992,2808507,524000,82301656,2.25,0.196183047,0.394700078
9/29/2003,September,2003,TIME UNK,47.6446,12.5182,Boarded,Gulf of Aden,YEM,YEM,"Yemen, Rep.",128.5568691,47.39820397,13.65485261,UNK,UNK,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming September 2003 TIME UNK,UNK TYPE was Boarded while Steaming in September 2003 TIME UNK,2.6,3.708190482,620.3827587,228116,136700,18985000,12.06900024,0.311023564,0.43014065
9/30/2003,September,2003,TIME UNK,117.5667,-0.0833333,Boarded,"Santan Anchorage, Indonesia",IDN,IDN,Indonesia,6.491830196,117.5252385,-0.042046808,UNK,Namsan Spirit,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored September 2003 TIME UNK,UNK TYPE was Boarded while Anchored in September 2003 TIME UNK,1.9,0.742137856,1065.648539,5927292,497000,220309469,6.657000065,0.153207015,0.437495661
9/30/2003,September,2003,TIME UNK,76.25,9.9666667,Attempted,"North Tanker Berth, Cochin, India",IND,IND,India,0.42425806,76.25147546,9.963120835,UNK,British Adventure,UNK TYPE,Berthed,mappingpiracy,UNK TYPE Berthed September 2003 TIME UNK,UNK TYPE was Attempted while Berthed in September 2003 TIME UNK,2.8,3.988311009,546.7266145,6074846,2414700,1111523144,5.724999905,0.225799867,0.274741071
10/2/2003,October,2003,TIME UNK,117.5267,-0.1,Boarded,"Santan Anchorage, Indonesia",IDN,IDN,Indonesia,3.990080502,117.5073348,-0.069634698,UNK,Sir Ivor,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored October 2003 TIME UNK,UNK TYPE was Boarded while Anchored in October 2003 TIME UNK,1.9,0.742137856,1065.648539,5927292,497000,220309469,6.657000065,0.153207015,0.437495661
10/2/2003,October,2003,TIME UNK,91.7932,22.2166667,Boarded,"Chittagong Anchorage 'C', Bangladesh",BGD,BGD,Bangladesh,2.329971162,91.81202233,22.20502351,UNK,Bunga Siantan,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored October 2003 TIME UNK,UNK TYPE was Boarded while Anchored in October 2003 TIME UNK,1.3,2.57508632,446.3106592,1998197,188700,134791603,4.320000172,0.091605938,0.224741488
10/2/2003,October,2003,TIME UNK,64.0086,13.2492,Boarded,"North Arabian Gulf, Arabian Gulf",OMN,NA,Oman,917.6080747,57.8400985,19.01532624,UNK,UNK,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming October 2003 TIME UNK,UNK TYPE was Boarded while Steaming in October 2003 TIME UNK,6.3,1.466789374,9066.347498,138833,46100,2386166,5.52699995,0.39484251,0.555552884
10/3/2003,October,2003,TIME UNK,91.1113,22.2937,Hijacked,"Chowmuhini ghat, Meghna River, Bangladesh",BGD,BGD,Bangladesh,4.751134861,91.06911953,22.31102964,UNK,UNK,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming October 2003 TIME UNK,UNK TYPE was Hijacked while Steaming in October 2003 TIME UNK,1.3,2.57508632,446.3106592,1998197,188700,134791603,4.320000172,0.091605938,0.224741488
10/3/2003,October,2003,TIME UNK,91.1113,22.2937,Hijacked,"Chowmuhini ghat, Meghna River, Bangladesh",BGD,BGD,Bangladesh,4.751134861,91.06911953,22.31102964,UNK,UNK,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored October 2003 TIME UNK,UNK TYPE was Hijacked while Anchored in October 2003 TIME UNK,1.3,2.57508632,446.3106592,1998197,188700,134791603,4.320000172,0.091605938,0.224741488
10/3/2003,October,2003,TIME UNK,89.678,23.181,Boarded,"Mukchhura, Madhumati River, Bangladesh",BGD,BGD,Bangladesh,65.86767771,90.24935957,23.45538972,UNK,Kafela,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming October 2003 TIME UNK,UNK TYPE was Boarded while Steaming in October 2003 TIME UNK,1.3,2.57508632,446.3106592,1998197,188700,134791603,4.320000172,0.091605938,0.224741488
10/4/2003,October,2003,TIME UNK,91.7932,22.2166667,Boarded,"Chittagong Anchorage 'B', Bangladesh",BGD,BGD,Bangladesh,2.329971162,91.81202233,22.20502351,UNK,Pranedya Pratama,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored October 2003 TIME UNK,UNK TYPE was Boarded while Anchored in October 2003 TIME UNK,1.3,2.57508632,446.3106592,1998197,188700,134791603,4.320000172,0.091605938,0.224741488
10/4/2003,October,2003,TIME UNK,107.1767,20.7266667,Boarded,"Hon Gai Anchorage, Vietnam",VNM,VNM,Vietnam,10.76649737,107.0734969,20.7321638,UNK,Alam Selamat,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored October 2003 TIME UNK,UNK TYPE was Boarded while Anchored in October 2003 TIME UNK,2.4,1.286729974,480.5797992,2808507,524000,82301656,2.25,0.196183047,0.394700078
10/6/2003,October,2003,TIME UNK,89.91,21.5548333,Boarded,"Fhiringi Canal, Sundarbans, Bangladesh",BGD,BGD,Bangladesh,32.57834403,89.68995202,21.76520417,UNK,UNK,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming October 2003 TIME UNK,UNK TYPE was Boarded while Steaming in October 2003 TIME UNK,1.3,2.57508632,446.3106592,1998197,188700,134791603,4.320000172,0.091605938,0.224741488
10/7/2003,October,2003,TIME UNK,107.2183,20.7016667,Boarded,"Haiphong, Vietnam",VNM,VNM,Vietnam,15.45672456,107.0734969,20.7321638,UNK,Marilis T,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored October 2003 TIME UNK,UNK TYPE was Boarded while Anchored in October 2003 TIME UNK,2.4,1.286729974,480.5797992,2808507,524000,82301656,2.25,0.196183047,0.394700078
10/8/2003,October,2003,TIME UNK,-64.5932,10.1166667,Boarded,"Guanta Port, Venezuela",VEN,VEN,"Venezuela, RB",11.29660972,-64.66763262,10.18732331,UNK,Nord,UNK TYPE,Berthed,mappingpiracy,UNK TYPE Berthed October 2003 TIME UNK,UNK TYPE was Boarded while Berthed in October 2003 TIME UNK,2.4,44.38856802,3272.615024,519545,105300,25551624,16.78000069,0.233818082,0.488417071
10/9/2003,October,2003,TIME UNK,90.63,23.0833,Boarded,"Meghna River, Bangladesh",BGD,BGD,Bangladesh,0.46901016,90.62720788,23.08665599,UNK,UNK,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming October 2003 TIME UNK,UNK TYPE was Boarded while Steaming in October 2003 TIME UNK,1.3,2.57508632,446.3106592,1998197,188700,134791603,4.320000172,0.091605938,0.224741488
10/10/2003,October,2003,TIME UNK,88.0765,22.0265,Boarded,"Sagar Inner Anchorage, Haldia, India",IND,IND,India,1.065080109,88.08472741,22.02069733,UNK,Tiger Arrow,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored October 2003 TIME UNK,UNK TYPE was Boarded while Anchored in October 2003 TIME UNK,2.8,3.988311009,546.7266145,6074846,2414700,1111523144,5.724999905,0.225799867,0.274741071
10/12/2003,October,2003,TIME UNK,-77.0667,3.8766667,Boarded,"Inner Anchorage Buenaventura, Colombia",COL,COL,Colombia,1.008899726,-77.0685929,3.867743231,UNK,Active,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored October 2003 TIME UNK,UNK TYPE was Boarded while Anchored in October 2003 TIME UNK,3.7,56.70396437,2281.40196,191042,304600,41483869,14.18900013,NA,0.289037801
10/15/2003,October,2003,TIME UNK,88.0388,24.6568,Boarded,"Meghna River, Natun Char,  Bangladesh",IND,BGD,India,247.5206741,87.92798913,22.4242211,UNK,UNK,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming October 2003 TIME UNK,UNK TYPE was Boarded while Steaming in October 2003 TIME UNK,2.8,3.988311009,546.7266145,6074846,2414700,1111523144,5.724999905,0.225799867,0.274741071
10/17/2003,October,2003,TIME UNK,105.45,3.1916667,Attempted,"Vicinity of Anambas Island, Indonesia",IDN,IDN,Indonesia,30.26982211,105.6887313,3.059963283,UNK,Mekong Pride,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming October 2003 TIME UNK,UNK TYPE was Attempted while Steaming in October 2003 TIME UNK,1.9,0.742137856,1065.648539,5927292,497000,220309469,6.657000065,0.153207015,0.437495661
10/17/2003,October,2003,TIME UNK,3.3767,6.45,Boarded,"16 miles SW of Lagos, Nigeria",NGA,NGA,Nigeria,0.745848921,3.37387129,6.456122137,UNK,British Energy,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored October 2003 TIME UNK,UNK TYPE was Boarded while Anchored in October 2003 TIME UNK,1.4,NA,795.3862467,505839,160500,131900631,3.821000099,NA,0.260024149
10/18/2003,October,2003,TIME UNK,91.855,21.8152,Boarded,"Kutubdia, Bangladesh",BGD,BGD,Bangladesh,1.900537866,91.87037194,21.82461172,UNK,UNK,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming October 2003 TIME UNK,UNK TYPE was Boarded while Steaming in October 2003 TIME UNK,1.3,2.57508632,446.3106592,1998197,188700,134791603,4.320000172,0.091605938,0.224741488
10/18/2003,October,2003,TIME UNK,105.1,1.0166667,Boarded,"East of Bintan Island, Indonesia",IDN,IDN,Indonesia,27.80885489,104.8523055,0.983710028,UNK,Doric Pride,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming October 2003 TIME UNK,UNK TYPE was Boarded while Steaming in October 2003 TIME UNK,1.9,0.742137856,1065.648539,5927292,497000,220309469,6.657000065,0.153207015,0.437495661
10/18/2003,October,2003,TIME UNK,105.4167,3.295,Boarded,"SW of Anambas Island, Indonesia",IDN,IDN,Indonesia,39.87096247,105.6887313,3.059963283,UNK,Bow De Feng,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming October 2003 TIME UNK,UNK TYPE was Boarded while Steaming in October 2003 TIME UNK,1.9,0.742137856,1065.648539,5927292,497000,220309469,6.657000065,0.153207015,0.437495661
10/19/2003,October,2003,TIME UNK,90.63,23.0833,Boarded,"Meghna River, Tajmuddin, Bangladesh",BGD,BGD,Bangladesh,0.46901016,90.62720788,23.08665599,UNK,UNK,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming October 2003 TIME UNK,UNK TYPE was Boarded while Steaming in October 2003 TIME UNK,1.3,2.57508632,446.3106592,1998197,188700,134791603,4.320000172,0.091605938,0.224741488
10/19/2003,October,2003,TIME UNK,-13.7167,9.5166667,Boarded,"Conakry Roads, Guinea",GIN,GIN,Guinea,0.666714825,-13.71890215,9.522284247,UNK,Saad,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored October 2003 TIME UNK,UNK TYPE was Boarded while Anchored in October 2003 TIME UNK,NA,NA,393.7399293,121927,12300,8753093,4.553999901,0.100853555,0.317238629
10/19/2003,October,2003,TIME UNK,104.8917,1.1416667,Boarded,"East of Bintan Island, Indonesia",IDN,IDN,Indonesia,14.66624824,104.8435165,1.018215236,UNK,Amber Halo,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming October 2003 TIME UNK,UNK TYPE was Boarded while Steaming in October 2003 TIME UNK,1.9,0.742137856,1065.648539,5927292,497000,220309469,6.657000065,0.153207015,0.437495661
10/19/2003,October,2003,TIME UNK,104.9283,1.27,Boarded,"East of Bintan Island, Indonesia",IDN,IDN,Indonesia,29.37875318,104.8300887,1.02338288,UNK,Konkar Aliki,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming October 2003 TIME UNK,UNK TYPE was Boarded while Steaming in October 2003 TIME UNK,1.9,0.742137856,1065.648539,5927292,497000,220309469,6.657000065,0.153207015,0.437495661
10/22/2003,October,2003,TIME UNK,91.7932,22.2166667,Boarded,"Chittagong 'B' Anchorage, Bangladesh",BGD,BGD,Bangladesh,2.329971162,91.81202233,22.20502351,UNK,Advantage,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming October 2003 TIME UNK,UNK TYPE was Boarded while Steaming in October 2003 TIME UNK,1.3,2.57508632,446.3106592,1998197,188700,134791603,4.320000172,0.091605938,0.224741488
10/23/2003,October,2003,TIME UNK,106.8933,-6.045,Boarded,"Tg. Priok Anchorage, Indonesia",IDN,IDN,Indonesia,8.863818233,106.8377385,-6.102715753,UNK,Star Harmonia,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored October 2003 TIME UNK,UNK TYPE was Boarded while Anchored in October 2003 TIME UNK,1.9,0.742137856,1065.648539,5927292,497000,220309469,6.657000065,0.153207015,0.437495661
10/23/2003,October,2003,TIME UNK,98.6767,3.7766667,Boarded,"Belawan port, Indonesia",IDN,IDN,Indonesia,4.815190419,98.71062259,3.803778387,UNK,Pac Adara,UNK TYPE,Berthed,mappingpiracy,UNK TYPE Berthed October 2003 TIME UNK,UNK TYPE was Boarded while Berthed in October 2003 TIME UNK,1.9,0.742137856,1065.648539,5927292,497000,220309469,6.657000065,0.153207015,0.437495661
10/25/2003,October,2003,TIME UNK,98.1033,4.945,Attempted,Malacca Straits,IDN,IDN,Indonesia,22.27528376,97.9560653,4.808010158,UNK,Thor Kirsten,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming October 2003 TIME UNK,UNK TYPE was Attempted while Steaming in October 2003 TIME UNK,1.9,0.742137856,1065.648539,5927292,497000,220309469,6.657000065,0.153207015,0.437495661
10/25/2003,October,2003,TIME UNK,104.5933,-5.5265,Boarded,"Teluk Semangka Anchorage, Indonesia",IDN,IDN,Indonesia,3.087662547,104.5870874,-5.499281508,UNK,Torm Valborg,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored October 2003 TIME UNK,UNK TYPE was Boarded while Anchored in October 2003 TIME UNK,1.9,0.742137856,1065.648539,5927292,497000,220309469,6.657000065,0.153207015,0.437495661
10/25/2003,October,2003,TIME UNK,107.0017,-3.0616667,Boarded,"Selat Leplia, Indonesia",IDN,IDN,Indonesia,12.75785383,106.8952743,-3.018487238,UNK,Caroline 7,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming October 2003 TIME UNK,UNK TYPE was Boarded while Steaming in October 2003 TIME UNK,1.9,0.742137856,1065.648539,5927292,497000,220309469,6.657000065,0.153207015,0.437495661
